,Date,Open,High,Low,Close,Adj Close,Volume
148,2017-08-14,156.5,158.5,153.5,155.0,140.843826,663000.0
149,2017-08-15,154.0,156.0,151.0,151.5,137.663483,567000.0
150,2017-08-16,151.5,153.5,150.5,152.0,138.117813,554000.0
151,2017-08-17,153.5,156.5,152.5,156.0,141.752487,474000.0
152,2017-08-18,154.5,155.5,152.5,155.0,140.843826,489000.0
153,2017-08-21,154.0,156.5,154.0,155.0,140.843826,511190.0
154,2017-08-22,154.5,155.0,152.5,154.0,139.93515,787441.0
155,2017-08-23,153.0,154.0,151.0,152.0,138.117813,941452.0
156,2017-08-24,146.0,148.0,146.0,148.0,139.057388,811227.0
157,2017-08-25,148.5,150.5,148.0,150.0,140.936523,268643.0
158,2017-08-28,150.0,151.0,149.5,150.0,140.936523,215440.0
159,2017-08-29,149.5,150.0,148.5,150.0,140.936523,198227.0
160,2017-08-30,151.0,153.5,150.5,153.0,143.755264,1008183.0
161,2017-08-31,154.0,154.0,151.0,152.5,143.285492,590250.0
162,2017-09-01,154.0,154.0,152.0,152.5,143.285492,451629.0
163,2017-09-04,151.0,151.5,148.5,149.0,139.996964,523818.0
164,2017-09-05,149.0,150.0,147.0,149.5,140.466751,601374.0
165,2017-09-06,149.5,150.5,148.5,150.5,141.406326,492044.0
166,2017-09-07,151.0,151.0,149.5,150.5,141.406326,441775.0
167,2017-09-08,151.0,151.0,148.0,149.5,140.466751,424472.0
168,2017-09-11,149.5,150.0,147.5,148.5,139.527176,223300.0
169,2017-09-12,149.5,149.5,147.0,147.5,138.587601,341152.0
170,2017-09-13,147.0,147.5,145.0,145.5,136.70845,438864.0
171,2017-09-14,144.5,145.5,141.0,141.5,132.950134,898549.0
172,2017-09-15,141.5,144.0,141.5,143.5,134.829285,1047316.0
173,2017-09-18,144.0,145.5,143.5,145.5,136.70845,549243.0
174,2017-09-19,146.0,149.0,145.5,148.0,139.057388,825308.0
175,2017-09-20,148.0,149.0,147.0,149.0,139.996964,671348.0
176,2017-09-21,149.0,150.0,148.0,150.0,140.936523,534235.0
177,2017-09-22,150.0,150.0,147.0,147.5,138.587601,214929.0
178,2017-09-25,145.5,147.0,144.0,145.0,136.238663,214475.0
