,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-01-14,158.0,159.0,155.5,155.5,150.099243,274954
1,2019-01-15,158.0,161.0,157.0,160.5,154.925598,588975
2,2019-01-16,163.0,163.0,158.0,160.0,154.442963,1020401
3,2019-01-17,162.0,162.0,157.0,158.5,152.995056,680635
4,2019-01-18,160.0,160.0,157.0,159.5,153.960327,460073
5,2019-01-21,159.5,161.0,158.0,158.5,152.995056,323689
6,2019-01-22,158.5,160.5,157.0,160.0,154.442963,518056
7,2019-01-23,158.5,160.0,156.0,156.0,150.581879,452795
8,2019-01-24,157.5,162.0,157.0,158.0,152.512421,1225443
9,2019-01-25,157.5,160.5,157.0,160.5,154.925598,687562
10,2019-01-28,160.5,161.0,158.0,159.0,153.477692,646228
11,2019-01-29,159.0,159.5,151.5,152.0,146.72081,1314146
12,2019-01-30,153.0,154.0,150.0,152.0,146.72081,2321478
13,2019-02-11,154.0,155.5,151.0,152.0,146.72081,1318600
14,2019-02-12,153.0,154.5,151.5,151.5,146.238174,630577
15,2019-02-13,152.0,153.0,146.0,148.0,142.859741,1398077
16,2019-02-14,148.0,154.0,148.0,154.0,148.651352,1274745
17,2019-02-15,155.0,155.5,152.0,153.0,147.686081,1102843
18,2019-02-18,155.5,161.0,155.0,158.0,152.512421,1094290
19,2019-02-19,158.0,172.0,158.0,168.0,162.165115,2308008
20,2019-02-20,171.0,175.0,168.0,173.5,167.474091,1936114
21,2019-02-21,172.5,172.5,169.0,169.5,163.613007,1301327
22,2019-02-22,169.0,174.0,166.0,170.5,164.578278,855113
23,2019-02-25,173.0,173.0,169.0,169.0,163.130371,808342
24,2019-02-26,169.0,172.0,168.5,169.0,163.130371,741246
25,2019-02-27,171.0,171.0,168.0,169.5,163.613007,709287
26,2019-03-04,171.0,172.0,168.0,169.5,163.613007,731439
27,2019-03-05,168.0,169.5,164.5,168.5,162.647736,1000970
28,2019-03-06,169.5,169.5,164.5,166.0,160.234573,608620
29,2019-03-07,166.5,170.0,166.5,168.0,162.165115,742815
30,2019-03-08,166.5,169.5,165.5,166.0,160.234573,309206
31,2019-03-11,166.0,170.5,165.5,169.5,163.613007,1208053
32,2019-03-12,172.5,181.5,172.5,176.0,169.887253,2586521
33,2019-03-13,176.5,186.0,176.5,185.0,178.574661,2036012
34,2019-03-14,185.0,200.0,185.0,191.0,184.366287,4192511
35,2019-03-15,189.5,195.0,186.0,194.5,187.74472,1481852
36,2019-03-18,194.5,198.5,190.5,196.5,189.675262,1025637
37,2019-03-19,195.0,199.0,194.0,197.5,190.640533,461215
38,2019-03-20,198.5,207.0,198.0,205.0,197.880051,1896105
39,2019-03-21,206.0,206.0,198.0,202.5,195.466858,1146944
40,2019-03-22,203.0,210.0,203.0,207.5,200.293213,1765844
41,2019-03-25,203.0,209.5,198.0,207.0,199.810577,1601544
42,2019-03-26,209.5,214.0,201.5,206.0,198.845306,1727118
43,2019-03-27,207.0,210.5,206.5,209.0,201.741104,1029987
44,2019-03-28,209.0,210.0,204.0,210.0,202.706375,761339
45,2019-03-29,212.5,220.0,210.5,220.0,212.35907,1707754
46,2019-04-01,220.0,220.0,205.5,209.0,201.741104,1951819
47,2019-04-02,209.0,212.5,204.0,207.5,200.293213,1488089
48,2019-04-03,210.0,214.0,207.5,208.0,200.775848,857599
49,2019-04-08,209.0,209.5,201.5,205.0,197.880051,1380890
50,2019-04-09,200.0,210.0,199.0,208.0,200.775848,1795922
51,2019-04-10,208.0,210.0,204.5,210.0,202.706375,784266
52,2019-04-11,210.0,211.0,206.0,206.5,199.327942,573362
53,2019-04-12,204.5,209.0,202.5,208.0,200.775848,990997
54,2019-04-15,206.0,211.0,205.0,211.0,203.671646,742831
55,2019-04-16,209.0,217.0,209.0,216.5,208.980621,822194
56,2019-04-17,215.0,219.5,215.0,217.0,209.463257,749950
57,2019-04-18,217.0,218.0,213.0,216.0,208.498001,694561
58,2019-04-19,218.5,221.5,217.0,220.0,212.35907,972290
59,2019-04-22,220.0,220.5,215.0,216.5,208.980621,738288
60,2019-04-23,216.0,217.5,214.5,217.5,209.945892,250295
61,2019-04-24,213.0,214.0,207.0,211.0,203.671646,2383182
62,2019-04-25,209.5,211.5,203.0,210.0,202.706375,3026727
63,2019-04-26,210.0,218.0,208.0,217.0,209.463257,1000900
64,2019-04-29,219.5,227.0,218.0,226.0,218.150681,1164088
65,2019-04-30,226.0,237.0,225.0,235.5,227.320724,1704166
66,2019-05-02,235.5,236.5,230.0,231.0,222.97702,950935
67,2019-05-03,234.5,236.0,226.5,230.5,222.494385,981062
68,2019-05-06,228.0,228.0,220.0,224.0,216.220139,1099800
69,2019-05-07,227.0,229.0,222.0,225.0,217.18541,1113307
70,2019-05-08,221.5,229.5,221.5,227.5,219.598587,1061401
71,2019-05-09,223.5,225.0,219.5,219.5,211.876434,1475559
72,2019-05-10,217.5,224.0,217.5,221.0,213.324341,1488245
73,2019-05-13,226.5,238.0,224.0,238.0,229.733902,1867268
74,2019-05-14,233.0,237.5,230.0,231.0,222.97702,1795806
75,2019-05-15,229.5,232.5,226.0,227.5,219.598587,1453163
76,2019-05-16,226.0,236.0,223.0,223.0,215.254868,1957262
77,2019-05-17,225.5,242.5,221.5,221.5,213.806976,3079528
78,2019-05-20,228.0,228.0,221.0,221.0,213.324341,1603004
79,2019-05-21,221.0,230.0,216.0,226.0,218.150681,2537872
80,2019-05-22,227.0,235.0,224.0,228.5,220.563858,1401455
81,2019-05-23,227.5,227.5,217.5,218.0,210.428528,2248690
82,2019-05-24,218.5,221.5,214.5,221.5,213.806976,1530750
83,2019-05-27,221.5,224.0,217.5,222.5,214.772232,683800
84,2019-05-28,223.0,231.5,223.0,229.0,221.046478,3390298
85,2019-05-29,229.0,236.5,228.5,232.5,224.424927,1313900
86,2019-05-30,232.5,232.5,228.0,229.5,221.529114,718406
87,2019-05-31,228.0,230.5,222.0,224.5,216.702774,1943067
88,2019-06-03,224.0,231.0,223.0,223.5,215.737503,875486
89,2019-06-04,223.5,227.0,221.5,222.0,214.289612,1131904
90,2019-06-05,223.0,225.5,219.0,220.0,212.35907,943643
91,2019-06-06,226.0,230.0,223.5,225.5,217.668045,1163872
92,2019-06-10,227.0,230.5,224.0,230.0,222.011749,742890
93,2019-06-11,229.0,233.5,228.0,233.5,225.390182,587907
94,2019-06-12,232.5,233.5,229.0,229.0,221.046478,469039
95,2019-06-13,229.0,231.0,225.0,227.0,219.115952,769866
96,2019-06-14,227.0,234.0,227.0,234.0,225.872833,909944
97,2019-06-17,234.5,257.0,234.5,257.0,248.074005,3467852
98,2019-06-18,259.0,259.5,244.0,248.0,239.386597,2282808
99,2019-06-19,252.0,267.5,250.0,254.0,245.178192,4014388
100,2019-06-20,255.0,258.5,252.0,255.0,246.143463,1368530
101,2019-06-21,256.0,256.0,246.5,249.5,240.834488,1126317
102,2019-06-24,250.0,253.5,248.0,249.5,240.834488,489958
103,2019-06-25,247.5,251.5,244.0,247.0,238.421326,755750
104,2019-06-26,249.0,252.0,243.0,244.5,236.008133,935050
105,2019-06-27,247.0,257.0,246.5,247.0,238.421326,1982201
106,2019-06-28,247.0,249.0,243.0,243.0,234.560242,594911
107,2019-07-01,245.5,248.0,244.0,245.0,236.490784,747100
108,2019-07-02,244.5,246.5,239.0,239.5,231.181808,1200014
109,2019-07-03,239.5,244.0,239.5,242.5,234.077621,1021100
110,2019-07-04,244.0,244.0,240.0,241.5,233.11235,456784
111,2019-07-05,240.0,242.0,238.5,240.0,231.664429,281809
112,2019-07-08,239.0,241.0,238.0,240.5,232.147079,389220
113,2019-07-09,242.0,246.5,240.5,244.5,236.008133,935686
114,2019-07-10,247.0,247.5,238.0,241.5,233.11235,982240
115,2019-07-11,241.0,242.5,238.0,238.0,229.733902,551274
116,2019-07-12,240.0,244.0,239.0,239.0,230.699158,720662
117,2019-07-15,241.5,241.5,235.5,240.5,232.147079,349743
