,Date,Open,High,Low,Close,Adj Close,Volume
53,2019-05-21,221.0,230.0,216.0,226.0,218.150681,2537872
54,2019-05-22,227.0,235.0,224.0,228.5,220.563858,1401455
55,2019-05-23,227.5,227.5,217.5,218.0,210.428528,2248690
56,2019-05-24,218.5,221.5,214.5,221.5,213.806976,1530750
57,2019-05-27,221.5,224.0,217.5,222.5,214.772232,683800
58,2019-05-28,223.0,231.5,223.0,229.0,221.046478,3390298
59,2019-05-29,229.0,236.5,228.5,232.5,224.424927,1313900
60,2019-05-30,232.5,232.5,228.0,229.5,221.529114,718406
61,2019-05-31,228.0,230.5,222.0,224.5,216.702774,1943067
62,2019-06-03,224.0,231.0,223.0,223.5,215.737503,875486
63,2019-06-04,223.5,227.0,221.5,222.0,214.289612,1131904
64,2019-06-05,223.0,225.5,219.0,220.0,212.35907,943643
65,2019-06-06,226.0,230.0,223.5,225.5,217.668045,1163872
66,2019-06-10,227.0,230.5,224.0,230.0,222.011749,742890
67,2019-06-11,229.0,233.5,228.0,233.5,225.390182,587907
68,2019-06-12,232.5,233.5,229.0,229.0,221.046478,469039
69,2019-06-13,229.0,231.0,225.0,227.0,219.115952,769866
70,2019-06-14,227.0,234.0,227.0,234.0,225.872833,909944
71,2019-06-17,234.5,257.0,234.5,257.0,248.074005,3467852
72,2019-06-18,259.0,259.5,244.0,248.0,239.386597,2282808
73,2019-06-19,252.0,267.5,250.0,254.0,245.178192,4014388
74,2019-06-20,255.0,258.5,252.0,255.0,246.143463,1368530
75,2019-06-21,256.0,256.0,246.5,249.5,240.834488,1126317
76,2019-06-24,250.0,253.5,248.0,249.5,240.834488,489958
77,2019-06-25,247.5,251.5,244.0,247.0,238.421326,755750
78,2019-06-26,249.0,252.0,243.0,244.5,236.008133,935050
79,2019-06-27,247.0,257.0,246.5,247.0,238.421326,1982201
80,2019-06-28,247.0,249.0,243.0,243.0,234.560242,594911
81,2019-07-01,245.5,248.0,244.0,245.0,236.490784,747100
82,2019-07-02,244.5,246.5,239.0,239.5,231.181808,1200014
83,2019-07-03,239.5,244.0,239.5,242.5,234.077621,1021100
84,2019-07-04,244.0,244.0,240.0,241.5,233.11235,456784
85,2019-07-05,240.0,242.0,238.5,240.0,231.664429,281809
86,2019-07-08,239.0,241.0,238.0,240.5,232.147079,389220
87,2019-07-09,242.0,246.5,240.5,244.5,236.008133,935686
88,2019-07-10,247.0,247.5,238.0,241.5,233.11235,982240
89,2019-07-11,241.0,242.5,238.0,238.0,229.733902,551274
90,2019-07-12,240.0,244.0,239.0,239.0,230.699158,720662
91,2019-07-15,241.5,241.5,235.5,240.5,232.147079,349743
92,2019-07-16,243.0,243.0,239.5,241.0,232.6297,536537
93,2019-07-17,241.5,244.0,240.5,242.0,233.594971,553220
94,2019-07-18,243.5,243.5,239.0,239.5,231.181808,268880
95,2019-07-19,240.0,243.0,239.0,240.0,231.664429,642054
96,2019-07-22,240.0,242.0,237.5,237.5,229.251266,432674
97,2019-07-23,237.5,239.0,231.0,232.5,224.424927,1090305
98,2019-07-24,231.0,232.5,225.5,228.0,220.081207,1759169
99,2019-07-25,229.5,239.0,229.0,236.0,227.80336,1593719
100,2019-07-26,236.0,239.0,233.0,235.5,227.320724,616536
101,2019-07-29,233.0,239.0,233.0,239.0,230.699158,413196
102,2019-07-30,235.0,238.0,234.0,234.0,225.872833,540189
103,2019-07-31,234.0,240.5,233.5,238.5,230.216537,1119064
104,2019-08-01,235.0,240.5,234.0,235.5,227.320724,728565
105,2019-08-02,231.0,234.0,224.0,227.0,219.115952,1213790
106,2019-08-05,223.0,235.0,223.0,235.0,226.838104,945885
107,2019-08-06,227.0,233.5,227.0,232.0,223.942291,971727
108,2019-08-07,230.0,232.5,227.5,229.0,221.046478,611700
109,2019-08-08,228.5,233.5,225.5,233.0,224.907562,647895
110,2019-08-12,229.0,236.5,229.0,231.5,223.459656,466525
111,2019-08-13,229.0,237.0,229.0,230.0,222.011749,803177
112,2019-08-14,236.5,248.0,236.5,247.0,238.421326,2246595
113,2019-08-15,242.0,244.0,239.0,241.0,232.6297,876396
114,2019-08-16,239.5,243.0,231.0,233.5,225.390182,1666614
115,2019-08-19,230.5,234.0,226.0,229.5,225.980988,950535
116,2019-08-20,233.5,233.5,227.5,229.0,225.488663,1323619
117,2019-08-21,229.0,230.5,223.0,229.0,225.488663,1032783
118,2019-08-22,230.5,230.5,227.5,229.5,225.980988,544250
119,2019-08-23,230.5,230.5,226.5,228.0,224.503998,337251
120,2019-08-26,225.0,226.0,220.0,222.5,219.088333,668427
121,2019-08-27,224.0,224.5,220.0,223.0,219.580658,1097730
122,2019-08-28,225.0,225.5,218.0,218.0,214.657333,1177302
123,2019-08-29,218.0,221.0,212.0,217.0,213.672668,1755852
124,2019-08-30,220.0,220.5,216.5,218.5,215.149658,854159
125,2019-09-02,217.5,217.5,213.0,214.5,211.210999,830738
126,2019-09-03,214.5,221.0,214.0,214.5,211.210999,891904
127,2019-09-04,214.5,218.5,214.5,216.5,213.180328,730358
128,2019-09-05,221.0,223.0,216.5,222.0,218.595993,1498399
129,2019-09-06,225.0,226.5,222.5,224.0,220.565323,765911
130,2019-09-10,226.5,226.5,222.0,222.0,218.595993,420250
131,2019-09-11,222.0,226.5,222.0,223.5,220.072998,374081
132,2019-09-12,224.5,226.0,222.5,223.5,220.072998,367894
133,2019-09-16,222.5,222.5,220.0,221.5,218.103668,346309
134,2019-09-17,221.0,222.0,218.0,220.5,217.118988,443376
135,2019-09-18,219.5,221.0,217.0,219.0,215.641998,1013997
136,2019-09-19,218.0,219.5,216.5,216.5,213.180328,530988
137,2019-09-20,215.0,216.5,212.0,212.0,208.749329,1817444
138,2019-09-23,211.0,215.5,211.0,212.5,209.241669,571396
139,2019-09-24,213.0,215.0,211.5,212.0,208.749329,537640
140,2019-09-25,211.5,218.0,210.5,216.5,213.180328,1241721
141,2019-09-26,216.5,217.0,213.5,216.0,212.687988,1076823
142,2019-09-27,215.5,217.0,211.0,211.0,207.764664,578142
143,2019-10-01,213.0,213.0,199.0,205.0,201.856659,2157552
144,2019-10-02,207.0,214.0,207.0,213.5,210.226334,1458970
145,2019-10-03,209.0,211.5,205.5,210.5,207.272324,1340342
146,2019-10-04,210.5,212.0,208.0,209.5,206.287659,469110
147,2019-10-07,209.0,212.0,208.0,211.5,208.256989,430203
148,2019-10-08,215.5,220.5,214.5,217.0,213.672668,1638970
149,2019-10-09,218.0,218.0,214.5,214.5,211.210999,669724
150,2019-10-14,218.5,218.5,212.0,212.0,208.749329,652289
151,2019-10-15,214.5,218.5,211.5,213.0,209.733994,874604
152,2019-10-16,213.5,215.5,212.0,214.5,211.210999,509102
153,2019-10-17,214.5,219.0,213.5,218.5,215.149658,911186
154,2019-10-18,220.0,221.5,217.0,218.5,215.149658,710983
155,2019-10-21,218.0,221.5,218.0,221.0,217.611328,384885
156,2019-10-22,223.0,224.0,219.0,220.0,216.626663,507164
157,2019-10-23,220.0,220.0,218.0,219.0,215.641998,528960
158,2019-10-24,219.0,222.0,218.0,222.0,218.595993,321128
159,2019-10-25,222.0,222.0,218.5,220.5,217.118988,500868
160,2019-10-28,220.5,222.0,219.0,219.0,215.641998,402446
161,2019-10-29,221.0,223.0,220.0,223.0,219.580658,780247
162,2019-10-30,225.5,229.0,222.0,228.5,224.996323,837528
163,2019-10-31,228.5,228.5,223.0,226.0,222.534668,1100137
164,2019-11-01,228.0,228.0,225.5,226.5,223.026993,500583
165,2019-11-04,226.5,228.0,224.5,228.0,224.503998,272456
166,2019-11-05,226.5,226.5,223.5,226.0,222.534668,618571
167,2019-11-06,224.0,225.0,222.0,224.0,220.565323,441206
168,2019-11-07,222.0,225.5,222.0,224.0,220.565323,451029
169,2019-11-08,224.0,224.5,219.0,221.5,218.103668,463354
170,2019-11-11,221.0,224.0,218.0,220.0,216.626663,465549
171,2019-11-12,223.5,223.5,221.0,223.5,220.072998,506509
172,2019-11-13,220.0,221.0,218.0,220.0,216.626663,544400
173,2019-11-14,221.0,221.0,217.0,219.5,216.134323,545565
174,2019-11-15,220.0,220.0,217.0,217.5,214.164993,506057
175,2019-11-18,216.5,218.5,216.0,217.5,214.164993,420448
176,2019-11-19,217.5,220.0,217.0,218.5,215.149658,443475
177,2019-11-20,219.5,219.5,216.5,218.0,214.657333,178816
178,2019-11-21,217.5,221.0,216.5,221.0,217.611328,547701
179,2019-11-22,221.0,223.0,218.0,223.0,219.580658,553107
180,2019-11-25,225.0,225.0,221.5,224.5,221.057663,331604
181,2019-11-26,224.5,227.0,223.0,226.0,222.534668,1189941
182,2019-11-27,228.0,228.0,223.5,224.5,221.057663,343482
183,2019-11-28,224.5,228.0,224.0,228.0,224.503998,456063
184,2019-11-29,228.0,228.0,220.5,221.0,217.611328,428822
185,2019-12-02,221.0,222.5,220.0,220.5,217.118988,265831
186,2019-12-03,220.0,221.5,218.0,218.5,215.149658,315019
187,2019-12-04,217.5,219.0,215.5,217.5,214.164993,393444
188,2019-12-05,217.5,218.0,210.5,210.5,207.272324,778091
189,2019-12-06,209.0,209.5,206.0,206.0,202.841324,1189045
190,2019-12-09,204.0,204.5,200.0,202.0,198.902664,1417451
191,2019-12-10,203.5,205.0,201.0,201.0,197.917999,586061
192,2019-12-11,200.5,202.5,199.0,202.5,199.394989,983034
193,2019-12-12,204.0,204.0,201.5,202.5,199.394989,725585
194,2019-12-13,202.5,203.5,202.0,202.5,199.394989,720690
195,2019-12-16,202.5,204.0,200.5,204.0,200.871994,3102
196,2019-12-17,206.0,207.5,204.5,207.5,204.318329,664805
197,2019-12-18,206.0,209.0,205.5,208.5,205.302994,811348
198,2019-12-19,209.0,210.0,207.5,209.0,205.795334,477619
199,2019-12-20,212.5,213.0,210.0,213.0,209.733994,836674
200,2019-12-23,213.5,213.5,211.0,212.0,208.749329,419142
201,2019-12-24,212.0,214.0,210.0,212.0,208.749329,428917
202,2019-12-25,212.0,212.0,211.0,212.0,208.749329,71785
203,2019-12-26,212.0,212.0,210.5,211.5,208.256989,99784
204,2019-12-27,214.0,214.5,211.5,214.5,211.210999,286878
205,2019-12-30,215.0,215.5,211.5,213.5,210.226334,506444
206,2019-12-31,213.0,213.0,208.0,213.0,209.733994,871442
207,2020-01-02,211.5,211.5,209.0,209.5,206.287659,365922
208,2020-01-03,208.5,210.5,206.0,206.5,203.333664,1128007
209,2020-01-06,206.0,206.0,200.5,201.5,198.410324,817214
210,2020-01-07,202.0,204.0,200.5,201.5,198.410324,824812
211,2020-01-08,201.0,201.0,197.0,199.0,195.948669,787003
212,2020-01-09,200.0,203.0,200.0,200.5,197.425659,707112
213,2020-01-10,199.0,200.0,193.0,193.0,190.040665,2005422
214,2020-01-13,196.0,196.5,193.0,195.5,192.502335,1434140
215,2020-01-14,195.0,196.0,192.5,193.0,190.040665,1571890
216,2020-01-15,195.0,196.0,192.0,193.5,190.53299,1148845
217,2020-01-16,193.0,193.5,191.0,193.0,190.040665,777160
218,2020-01-17,194.5,195.0,193.5,194.0,191.02533,485672
219,2020-01-20,195.0,195.5,193.5,194.0,191.02533,691547
220,2020-01-30,178.0,183.5,175.5,176.0,173.301331,2812353
221,2020-01-31,176.5,182.5,176.0,180.0,177.23999,2528606
222,2020-02-03,177.0,179.0,174.5,177.0,174.285995,1429117
223,2020-02-04,202.5,202.5,178.5,178.5,175.763,852286
224,2020-02-05,180.0,187.5,178.5,182.0,179.209335,1237357
225,2020-02-06,183.0,188.0,183.0,187.5,184.625,737832
226,2020-02-07,183.5,187.5,183.5,186.0,183.147995,690173
227,2020-02-10,185.0,185.0,181.0,181.0,178.22467,630255
228,2020-02-11,181.0,183.0,181.0,181.0,178.22467,576197
229,2020-02-12,181.0,183.0,181.0,181.5,178.716995,458277
230,2020-02-13,182.5,185.5,182.5,184.5,181.67099,519505
231,2020-02-14,184.5,185.0,182.0,182.0,179.209335,717520
232,2020-02-17,184.0,184.0,180.5,181.5,178.716995,298950
233,2020-02-18,180.0,180.0,177.0,179.5,176.747665,808533
234,2020-02-19,179.5,182.0,179.5,180.0,177.23999,414400
235,2020-02-20,183.0,183.0,180.0,180.0,177.23999,402599
236,2020-02-21,180.0,180.5,177.0,177.0,174.285995,489298
237,2020-02-24,176.0,176.0,168.5,169.0,166.408661,1847336
238,2020-02-25,166.5,173.0,164.0,171.0,168.377991,1297086
239,2020-02-26,167.0,171.0,166.5,167.0,164.439331,1110264
240,2020-02-27,167.0,169.0,163.5,164.5,161.977661,1564566
241,2020-03-02,155.0,163.0,155.0,160.0,157.546661,1551250
242,2020-03-03,161.5,169.5,161.5,166.5,163.946991,987829
